a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
5.9,8.4,65,-10,32,-25.198514953488484,-0.2251631381805054,-3.559926980989985,-4.407083678786876,1,Done,naphthalene_A1=-10_A2=32_theta=65_a=5.9_b=8.4_cx=0_cy=0_cz=0.log
6.0,8.5,65,-10,32,-25.16786485502962,-0.2102767184260301,-3.337343536375556,-4.518156086356612,2,Done,naphthalene_A1=-10_A2=32_theta=65_a=6_b=8.5_cx=0_cy=0_cz=0.log
5.8,8.9,65,-18,32,-24.308831275557168,-0.1609092517755925,-3.496872893709224,-4.248316746146884,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=5.8_b=8.9_cx=0_cy=0_cz=0.log
5.7,9.0,65,-16,32,-24.60463321476709,-0.1507919080904685,-3.781550335348584,-4.184987181972247,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.7_b=9.0_cx=0_cy=0_cz=0.log
5.6,8.7,65,-12,32,-25.12512765906285,-0.183726770337671,-4.048993214790244,-4.164921922201756,1,Done,naphthalene_A1=-12_A2=32_theta=65_a=5.6_b=8.7_cx=0_cy=0_cz=0.log
5.9,8.9,65,-20,32,-23.829332059365697,-0.1609036041772924,-3.1994030331843533,-4.2771796961606015,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=5.9_b=8.9_cx=0_cy=0_cz=0.log
5.9,8.5,65,-10,32,-25.34593838779256,-0.2102767184260301,-3.559926980989985,-4.451382747240132,2,Done,naphthalene_A1=-10_A2=32_theta=65_a=5.9_b=8.5_cx=0_cy=0_cz=0.log
5.8,9.0,65,-16,32,-24.41089828731492,-0.1507919080904685,-3.568028762645554,-4.243314236460719,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.8_b=9.0_cx=0_cy=0_cz=0.log
5.6,8.8,65,-12,32,-25.21219843660947,-0.1718593012192286,-4.048993214790244,-4.192623351147631,1,Done,naphthalene_A1=-12_A2=32_theta=65_a=5.6_b=8.8_cx=0_cy=0_cz=0.log
5.9,8.9,65,-18,32,-24.12963450024836,-0.1609092517755925,-3.269118139171041,-4.317394929588772,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=5.9_b=8.9_cx=0_cy=0_cz=0.log
5.7,9.0,65,-20,32,-23.969437471940186,-0.1507912804954685,-3.648668190173339,-4.092629632650642,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=5.7_b=9.0_cx=0_cy=0_cz=0.log
5.9,8.4,65,-8,32,-25.427608814206906,-0.2251650206744671,-3.621384682890493,-4.433627351769246,1,Done,naphthalene_A1=-8_A2=32_theta=65_a=5.9_b=8.4_cx=0_cy=0_cz=0.log
6.0,8.5,65,-8,32,-25.32704155193641,-0.2102773459628224,-3.408187532913871,-4.522527948545758,2,Done,naphthalene_A1=-8_A2=32_theta=65_a=6_b=8.5_cx=0_cy=0_cz=0.log
5.9,8.6,65,-10,32,-25.35454908013344,-0.1965110315941274,-3.559926980989985,-4.460418263741303,1,Done,naphthalene_A1=-10_A2=32_theta=65_a=5.9_b=8.6_cx=0_cy=0_cz=0.log
6.0,8.5,65,-6,32,-25.433612830238417,-0.2102779734996147,-3.470679371326696,-4.517924535146449,2,Done,naphthalene_A1=-6_A2=32_theta=65_a=6_b=8.5_cx=0_cy=0_cz=0.log
5.8,9.0,65,-20,32,-23.887165890890174,-0.1507912804954685,-3.4270404433482327,-4.182875610800693,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=5.8_b=9.0_cx=0_cy=0_cz=0.log
